OTM70_ZoneID,Population_Scn1
3515.0,269.73
3517.0,308.26
3518.0,211.93
3519.0,429.94
3520.0,206.86
3521.0,208.89
3522.0,229.17
3523.0,746.3100000000001
3525.0,18.25
3526.0,430.95
3527.0,365.05
3528.0,124.72
3529.0,285.95
3530.0,588.13
3532.0,496.87
3533.0,2164.92
3534.0,438.05
3535.0,168.33
3536.0,750.37
3537.0,745.3
3538.0,1224.92
3540.0,348.82
3541.0,778.76
3542.0,693.5899999999999
3543.0,281.89
3544.0,813.24
3545.0,541.48
3546.0,858.86
3547.0,554.67
3548.0,930.87
3549.0,529.31
3550.0,999.81
3551.0,934.92
3552.0,1911.42
3553.0,1582.88
3554.0,840.62
3555.0,160.21
3556.0,347.81
3557.0,1186.4
3558.0,120.67
3559.0,1549.41
3560.0,1516.9599999999998
3561.0,111.54
3562.0,57.8
3563.0,502.94
3564.0,93.28
3565.0,1505.81
3566.0,203.81
3567.0,984.6
3568.0,102.42
3569.0,3070.42
3570.0,1422.65
3571.0,83.14
3572.0,235.25
3573.0,834.53
3574.0,1155.97
3575.0,127.76
3576.0,2004.71
3577.0,296.09000000000003
3578.0,389.38
3579.0,455.29
3580.0,318.4
3581.0,182.52
3582.0,801.0699999999999
3583.0,465.43
3584.0,457.32
3585.0,695.61
3586.0,919.15
3587.0,1055.5
3588.0,594.9300000000001
3589.0,482.8
3590.0,681.78
3591.0,225.24
3592.0,563.61
3593.0,1185.8
3594.0,354.53
3595.0,299.99
3596.0,1099.95
3597.0,457.55
3598.0,765.63
3599.0,83.83
3601.0,805.01
3602.0,370.69
3603.0,751.48
3604.0,221.21
3605.0,714.1
3606.0,1113.08
3607.0,39.39
3608.0,45.45
3609.0,188.88
3610.0,447.4500000000001
3611.0,782.7900000000001
3612.0,674.72
3613.0,64.64
3614.0,1651.4299999999998
3615.0,967.63
3616.0,87.87
3617.0,208.07
3618.0,1280.75
3619.0,166.66000000000005
3620.0,536.3299999999999
3623.0,35.35
3624.0,130.3
3625.0,1010.05
3626.0,45.45
3627.0,267.66
3628.0,87.87
3629.0,583.81
3630.0,447.4500000000001
3631.0,19.19
3632.0,1148.43
3633.0,96.96
3634.0,269.68
3635.0,402.01
3636.0,756.53
3637.0,313.12
3639.0,133.33
3640.0,108.07
3641.0,260.59000000000003
3642.0,475.73
3644.0,54.54
3645.0,327.26
3646.0,638.35
3647.0,164.64
3648.0,218.16000000000005
3649.0,350.49
3650.0,336.35
3651.0,184.84
3652.0,574.72
3653.0,572.7
3654.0,490.89
3656.0,268.67
3657.0,313.11
3658.0,328.27
3659.0,93.39
3660.0,421.24
3661.0,133.99
3662.0,49.74
3663.0,443.56
3664.0,149.21
3665.0,271.02
3666.0,1403.78
3667.0,254.77
3668.0,915.56
3669.0,0.0
3671.0,37.56
3673.0,28.43
3676.0,241.58
3678.0,1228.19
3679.0,692.25
3680.0,1575.33
3681.0,2573.09
3682.0,911.5
3684.0,605.97
3685.0,42.63
3686.0,45.68
3687.0,997.78
3688.0,794.77
3689.0,32.48
3690.0,119.77
3691.0,52.79
3692.0,276.09000000000003
3694.0,418.19
3695.0,283.19
3696.0,168.49
3697.0,686.1600000000001
3698.0,252.75
3699.0,171.54000000000002
3702.0,377.59
3703.0,223.31
3705.0,263.91
3706.0,518.6800000000001
3707.0,59.89
3708.0,142.1
3709.0,130.94
3710.0,429.36
3711.0,331.91
3713.0,40.6
3714.0,141.09
3716.0,374.54
3717.0,388.75
3718.0,145.15
3719.0,181.69
3720.0,1793.56
3721.0,307.55
3722.0,175.6
3723.0,459.81
3724.0,31.47
3725.0,253.76
3726.0,372.51
3727.0,376.58
3728.0,385.71
3729.0,577.55
3730.0,1274.88
3732.0,236.5
3733.0,271.01
3734.0,96.43
3735.0,316.67999999999995
3736.0,256.8
3737.0,142.11
3738.0,39.59
3739.0,2.03
3741.0,366.42
3742.0,498.38
3743.0,728.79
3744.0,235.48
3745.0,231.43
3746.0,595.8199999999999
3747.0,773.45
3748.0,1090.14
3749.0,710.52
3750.0,2064.57
3751.0,803.9
3752.0,506.5
3753.0,1552.9999999999998
3754.0,209.09
3755.0,1721.48
3756.0,246.65
3757.0,125.87
3758.0,615.11
3759.0,643.52
3760.0,243.61
3761.0,756.19
3762.0,206.05
3763.0,474.01
3764.0,155.3
3765.0,101.5
3766.0,321.77
3767.0,172.56
3768.0,110.64
3769.0,241.57
3770.0,418.19
3771.0,8.12
3772.0,816.0799999999999
3773.0,471.99
3775.0,289.29
3776.0,1204.84
3778.0,191.84
3779.0,52.78
3780.0,1285.02
3781.0,599.9
3782.0,133.99
3783.0,131.95
3785.0,770.4
3786.0,141.09
3787.0,233.46
3788.0,650.64
3789.0,213.16000000000005
3790.0,368.46
3791.0,174.58
3792.0,367.44000000000005
3793.0,23.35
3794.0,19.29
3795.0,106.58
3796.0,319.73
3797.0,35.529999999999994
3798.0,100.49
3799.0,352.22
3800.0,1668.7
3801.0,451.68
3802.0,636.42
3803.0,807.96
3805.0,232.44
3806.0,292.33000000000004
3807.0,2129.53
3809.0,38.57
3810.0,517.6600000000001
3811.0,485.19
3812.0,348.15
3813.0,310.6
3814.0,857.6999999999999
3815.0,1084.05
3816.0,719.65
3817.0,431.39
3818.0,152.26
3819.0,952.1
3820.0,873.94
3821.0,1398.71
3822.0,548.11
3823.0,260.87
3825.0,126.88
3826.0,455.75
3827.0,82.22
3828.0,1291.12
3829.0,101.5
3830.0,652.67
3831.0,352.21
3832.0,298.42
3833.0,161.39
3834.0,339.02
3835.0,281.16
3836.0,213.16
3837.0,121.81
3838.0,185.75
3839.0,688.19
3840.0,1227.17
3841.0,1397.7
3842.0,157.32999999999998
3843.0,81.2
3844.0,49.74
3845.0,261.88
3846.0,61.92
3847.0,424.28
3848.0,437.48
3849.0,274.06
3850.0,44.66
3851.0,1115.51
3852.0,416.16
3853.0,620.17
3854.0,252.74
3855.0,776.5
3856.0,24.37
3857.0,187.78
3858.0,435.45
3860.0,886.12
3861.0,20.3
3862.0,704.4300000000001
3863.0,2593.38
3864.0,563.34
3865.0,119.78
3866.0,330.9
3867.0,392.82
3868.0,111.17
3869.0,878.8
3870.0,563.28
3872.0,711.51
3873.0,28.58
3874.0,644.81
3875.0,733.74
3876.0,661.75
3877.0,184.23
3880.0,1734.3
3881.0,767.62
3882.0,968.8
3883.0,859.74
3884.0,77.30000000000001
3885.0,797.27
3886.0,47.64
3887.0,623.63
3888.0,968.8
3889.0,1387.02
3890.0,3140.38
3891.0,508.22
3892.0,609.87
3893.0,911.62
3894.0,286.93
3896.0,105.88
3897.0,589.75
3898.0,144.0
3899.0,838.5699999999999
3900.0,140.82
3901.0,526.22
3902.0,844.9200000000001
3903.0,497.63
3904.0,20.12
3906.0,256.23
3907.0,143.99
3908.0,471.16
3909.0,407.64
3910.0,220.23
3912.0,456.62
3914.0,374.51
3916.0,357.49
3917.0,1376.88
3918.0,414.57
3919.0,101.14
3920.0,522.72
3921.0,902.23
3922.0,411.57
3923.0,77.11
3924.0,481.66
3925.0,46.06
3927.0,128.18
3928.0,1048.43
3929.0,834.14
3930.0,200.27
3931.0,310.42
3932.0,512.7
3933.0,176.24
3934.0,907.24
3935.0,115.15
3936.0,108.15
3937.0,22.03
3938.0,416.5700000000001
3939.0,366.51
3940.0,1066.46
3941.0,362.5
3942.0,631.87
3943.0,250.34
3944.0,105.15
3945.0,546.75
3946.0,582.8
3947.0,769.06
3948.0,659.9100000000001
3949.0,792.08
3950.0,144.19
3951.0,294.41
3952.0,263.36
3953.0,56.08
3954.0,123.17
3955.0,318.44
3956.0,792.09
3957.0,32.04
3958.0,262.36
3959.0,30.04
3960.0,176.24
3961.0,317.43
3962.0,181.25
3963.0,377.52
3964.0,106.15
3966.0,59.08
3967.0,162.22
3968.0,428.58
3969.0,1033.41
3970.0,702.9599999999999
3972.0,468.64
3973.0,241.33
3974.0,183.25
3975.0,611.8299999999999
3976.0,412.56
3977.0,395.53
3978.0,538.74
3979.0,245.33
3980.0,608.84
3981.0,266.36
3982.0,582.79
3983.0,114.16
3984.0,153.21
3985.0,381.52
3986.0,49.06999999999999
3987.0,240.33
3988.0,353.49
3989.0,260.36
3990.0,260.36
3991.0,790.08
3992.0,648.89
3993.0,1152.57
3994.0,1116.52
3995.0,1289.77
3996.0,518.71
3997.0,83.12
3998.0,1055.45
3999.0,543.74
4000.0,1438.98
4001.0,2322.17
4002.0,597.82
4003.0,305.42
4004.0,454.62
4005.0,2186.41
4006.0,1555.14
4007.0,1606.3
4008.0,458.36
4009.0,1514.21
4010.0,1472.27
4011.0,446.09
4016.0,449.15
4017.0,83.05
4018.0,974.25
4019.0,138.74
4020.0,521.56
4022.0,373.7000000000001
4023.0,2118.63
4024.0,835.5
4025.0,1287.18
4026.0,359.52
4027.0,465.85
4028.0,169.13
4029.0,275.46
4030.0,428.38
4031.0,300.78
4032.0,312.94
4033.0,363.57
4034.0,515.48
4035.0,842.5899999999999
4036.0,1881.66
4037.0,99.24
4038.0,1876.59
4039.0,30.38
4040.0,279.51
4041.0,1571.75
4042.0,449.66
4043.0,476.99
4044.0,390.91
4045.0,425.34
4046.0,345.34
4047.0,1471.5
4048.0,1975.84
4049.0,505.35
4050.0,1167.68
4051.0,1224.4
4052.0,40.51
4053.0,1097.8000000000002
4054.0,593.46
4055.0,551.94
4056.0,1000.57
4065.0,0.0
4066.0,0.0
